Company Name,Ticker,Market Cap (mil),Avg Volume,Last Close,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),% Price Change (YTD),Zacks Industry Rank,Sales Growth F(0)/F(-1),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Q(1) Consensus Sales Est. ($mil),Operating Margin 12 Mo %,Net Margin %,Current ROE (TTM),52 Week High,52 Week Low,Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Zacks Rank,Industry,Sector
"Figure Technology Solutions, Inc.","FIGR","5003.86","3326748","27.4","-2.39","-24.73","-12.21","-32.91","173","48.69","","766.46997","183.63999","","","","73.91","25.28","4.36","-38.1","2","Technology Services","Business Services"
"FIGS","FIGS","2051.34","2508785","12.28","6.97",".9","-22.48","8.1","88","13.6","10.4","724.85998","184.36999","6.1","6.1","9.69","17.12","5.24","59.26","-.27","3","Retail - Apparel and Shoes","Retail-Wholesale"
"Fidelity National Information Services","FIS","19941.2","6449955","38.58","-1","-9.63","-18.95","-41.95","62","5.43","-7.93","13499.84472","3384.96411","26.96","23.35","21.3","82.35","38.35",".52","-46.45","3","Financial Transaction Services","Business Services"
"Fiserv","FISV","26006.8","8124487","48.77","-8.46","-13.54","-13.9","-27.39","62","3.6","7.21","20062.33789","5057.19287","22.82","15.17","17.46","175.55","47.91",".67","-33.02","3","Financial Transaction Services","Business Services"
"Fifth Third Bancorp","FITB","47653.86","6956025","52.58","-.13","7.61","14.78","12.33","28","-2.54","13.69","12841.14843","3260.156","28.74","15.89","12.39","55.08","38.11","85.27","3.63","3","Banks - Major Regional","Finance"
"Five Below","FIVE","10575.79","1591801","191.26","-2.34","-13.01","-18.14","1.54","101","22.9","13.74","5428.854","1180.38793","8.77","8.67","21.31","247.71","123.18","54.67","-6.32","1","Retail - Miscellaneous","Retail-Wholesale"
"Five9","FIVN","1482.28","2793644","19.36","-9.32","-13.15","32.56","-3.44","84","10.28","17.73","1261.026","306.64801","20.42","4.87","12.66","29.16","13.61","36.98","-10.92","3","Internet - Software","Computer and Technology"
"Flex","FLEX","52439.68","5281556","143.13","2.61","8.83","104.41","136.89","65","8.14","-.01","33064.42968","7550.03515","4.47","3.15","22.12","161.94","43.91","84.06","118.55","1","Electronics - Miscellaneous Products","Computer and Technology"
"Flagstar Bank, National Association","FLG","6085.5","4304401","14.6",".83","6.8","10.02","15.97","91","-24.33","34.94","2285.51904","554.07299","-.39","-1.22","-.11","15.07","10.6","89.49","6.98","4","Banks - Southeast","Finance"
"Fluence Energy","FLNC","4316.56","12910502","23.42","8.33","23.65","43.24","18.4","150","-16.15","32.36","3365.77001","893.46002","-1.62","-1.62","-8.29","32.23","5.01","67.63","9.23","3","Alternative Energy - Other","Oils-Energy"
"Fluor","FLR","7251.66","2481023","51.92","10.85","19.55","8.3","31.01","80","-4.98","5.65","15724.65039","3798.30004","1.69","2.3","5.9","56.77","39.63","71.7","20.87","3","Engineering - R and D Services","Construction"
"Flowserve","FLS","10087.81","1821258","78.93","8.33","15.6","3.06","13.77","80","3.76","7.91","4887.71484","1159.68994","10.54","7.61","21.46","92.04","46","71.53","4.95","3","Manufacturing - General Industrial ","Industrial Products"
"Flutter Entertainment PLC","FLUT","17684.27","2666904","101.65","-10","5.06","-1.69","-52.73","167","16.62","","18258.41601","4296.604","7.85","-2.2","11.6","308.6","92.38","4.29","-56.39","4","Gaming","Consumer Discretionary"
"Firefly Aerospace, Inc.","FLY","4991.33","9161602","31.15","-6.79","-29.21","13.15","39.25","103","162.95","","439.638","89.60399","-128.8","-181.16","-40.96","60.35","16.78","32.98","28.47","3","Aerospace - Defense","Aerospace"
"FLYWIRE CORP","FLYW","1903.1","2277055","15.42","8.36","-3.08","24.35","8.9","84","26.59","31.72","738.23101","154.259","4.75","4.45","3.78","17.73","10.33","68.78",".47","1","Internet - Software","Computer and Technology"
"FMC","FMC","1498.04","2881806","11.98","10.93","-5.6","-22.41","-13.63","110","-18.34","-8.58","3677.55004","910.815","8.32","-72.93","10.53","44.45","10.8","3.51","-20.32","3","Agriculture - Operations","Consumer Staples"
"F.N.B.","FNB","6442.95","4385173","18.1","-.06","3.19","9.76","5.85","91","4.92","20.15","1895.24804","468.94","33.11","21.64","8.94","18.92","13.64","84.47","-2.35","3","Banks - Southeast","Finance"
"Floor & Decor","FND","5402.4","2509073","50.08","1.5","6.46","-5.1","-17.75","229","5.12","7.6","4838.94824","1231.40295","4.27","4.27","8.38","90.42","43.49","14.04","-24.12","5","Retail - Home Furnishings","Retail-Wholesale"
"FIDELITY NAT FI","FNF","12610.03","1317142","46.85","-1.58","-4.64","4.6","-14.18","107","5.58","-.3","","4019.58007","9.29","5.1","15.49","58.89","43.26","22.97","-20.82","5","Insurance - Multi line","Finance"
"FormFactor","FORM","10909.77","1444827","139.95","20.84","11.68","29.5","150.9","58","2.8",".41","958.04998","240.113","15.24","8.14","9.31","155.08","27.62","88.13","131.47","1","Electronics - Semiconductors","Computer and Technology"
"Shift4 Payments","FOUR","3107.31","1531267","39.17","9.94","-7.18","-19.83","-37.8","62","25.5","33.06","2543.6311","614.90301","22.28","2.63","33.55","106.81","35.63","4.97","-42.61","3","Financial Transaction Services","Business Services"
"Fox","FOX","19635.31","1695430","46.73","-23.43","-18.56","-10.74","-28.03","110","16.6","4.57","16399.5","3557","13.56","10.56","18.9","67.76","46.73","0","-33.6","1","Broadcast Radio and Television","Consumer Discretionary"
"Fox","FOXA","21563.96","5788441","51.32","-24.53","-19.98","-12.26","-29.77","110","16.6","4.57","16468.17382","3565.01","13.56","10.56","18.9","76.11","51.32","0","-35.21","1","Broadcast Radio and Television","Consumer Discretionary"
"FRONTLINE PLC","FRO","8648.9","3305308","38.85","7.08","-.23","15.11","78.05","65","-8.85","27.73","","","40.66","36.7","27.8","39.62","16.41","96.68","64.26","","Transportation - Shipping","Transportation"
"JFrog","FROG","9853.09","2250680","81.35","1.23","10.79","72.61","30.24","84","24.12","26.6","631.12902","155.06799","19.68","-10.93","-4.61","88.31","34.75","87","20.16","3","Internet - Software","Computer and Technology"
"Freshpet","FRPT","2735.29","1498199","55.66","10","15.12","-7.39","-8.65","209","13.01","27.84","1208.27697","292.70498","6.46","17.63","6.22","85.5","47.39","21.7","-15.72","3","Food - Miscellaneous","Consumer Staples"
"Federal Realty Investment Trust","FRT","10408.17","1022213","120.48","-2.54","3.81","16.67","19.52","91","6.36","7.69","1359.09497","332.71499","38.63","38.63","15.99","125.84","90.61","84.79","10.27","3","REIT and Equity Trust - Retail","Finance"
"FS KKR Capital Corp.","FSK","2862.28","2629572","10.22","-7.09","-6.75","-1.92","-30.99","202","-11.74","11.18","1163.96301","290.867","17.86","-38.65","4.34","22.48","9.91","2.47","-36.34","3","Financial - SBIC & Commercial Industry","Finance"
"First Solar","FSLR","27379.12","2888665","254.8","2.22","7.12","31.67","-2.46","155","24.09","17.58","5111.59277","1060.83703","30.73","30.73","18.01","318.25","143.67","63.66","-10.02","3","Solar","Oils-Energy"
"Fastly","FSLY","2724.67","6578440","17.41","-6.65","1.69","-41.56","71.02","84","14.78","14.9","718.62402","174.026","7.54","-15.79","-8.49","33.5","6.36","40.72","57.78","3","Internet - Software","Computer and Technology"
"TechnipFMC","FTI","26717.01","5861810","67.01","-4.2","-7.25","-5.31","50.38","177","9.35","7.95","10635.06445","2669.8999","11.23","10.62","34.06","76.99","32.19","77.72","38.74","3","Oil and Gas - Field Services","Oils-Energy"
"Fortinet","FTNT","105603.94","6124737","144.14","3.79","10.88","82.71","81.51","110","14.17","19.46","7795.70214","1873.42199","31.79","27.49","160.08","149.67","74.39","92.65","67.46","3","Security","Computer and Technology"
"Fortrea Holdings Inc.","FTRE","1449.27","1222368","15.32","-6.24","11.82","62.29","-11.19","153","1","","2608.11206","648.22399","1.98","-16.5","9.51","18.4","4.45","77.92","-18.07","3","Medical - Biomedical and Genetics","Medical"
"Fortive","FTV","18498.97","3215929","60.68","1.03","2.8","10.77","9.91","29","-33.26","-1.43","4321.25488","1056.36596","22.02","12.84","12.66","71.6","46.55","56.41","1.4","2","Electronics - Testing Equipment","Computer and Technology"
"Fulton Financial","FULT","4336.82","1710989","22.69","-.13","5.98","12.89","17.38","79","1.92","19.81","1447.25","363.04","30.7","20.85","12.69","23.36","16.79","89.8","8.29","3","Banks - Northeast","Finance"
"Six Flags Entertainment Corporation","FUN","2541.81","1928352","24.87","7.48","27.08","44.01","62.13","184","14.45","32.92","3111.28198","967.083","1.33","-52.76","5.17","32.94","12.83","59.87","49.57","3","Leisure and Recreation Services","Consumer Discretionary"
"Futu Holdings","FUTU","13545.8","7202661","96.64","3.99","-22.51","-31.27","-41.15","109","67.78","33.61","2977.3601","775.98999","41.87","41.87","26.48","199.04","89.76","6.3","-45.71","5","Financial - Miscellaneous Services","Finance"
"Liberty Media Corporation - Liberty Formula One Series C","FWONK","20247.66","1681378","90.35","1.96","-.1","8.48","-8.28","95","35.08","","4721.44091","970.47998","13.85","","","108.33","81.42","33.19","-15.39","3","Media Conglomerates","Consumer Discretionary"
"Forward Air","FWRD","428.84","1188684","13.56","10.69","60.85","-18.36","-45.76","48",".84","10.98","2527.10009","632","-2.91","-3.71","-41.21","32.27","8.31","21.91","-49.96","5","Transportation - Truck","Transportation"
"First Watch Restaurant Group","FWRG","707.68","1199453","11.48","4.55","4.65","1.86","-23.87","203","20.34","18.5","1378.677","350.27301","1.38","1.38","2.85","19.17","10.11","15.12","-29.77","4","Retail - Restaurants","Retail-Wholesale"
"iShares China Large-Cap ETF","FXI","4961.69","27014650","33.65","-3.17","-7.15","-6.53","-12.12","110","","","","","","","","41.75","33.65","0","-18.92","","Financial - Investment Funds","Finance"
"Genpact","G","5137.74","2424278","30.31","-5.84","-5.64","-19.52","-35.21","167","6.56","5.82","5432.11816","1330.82202","12.89","11.04","22.7","48.5","28.94","7","-40.23","3","Computers - IT Services","Computer and Technology"
"The Gap","GAP","7537.96","9088761","20.94","-.76","-6.1","-16.01","-18.2","88","1.86","-1.8","15584.78027","3734.53002","4.99","6.25","21.13","29.13","18.84","20.41","-24.54","3","Retail - Apparel and Shoes","Retail-Wholesale"
"Golub Capital BDC","GBDC","3217.11","1096060","12.35","-6.51","-5.36","-1.83","-8.99","202","20.16","29.51","773.76501","189.25999","47.96","24.64","10.2","15.48","11.97","10.83","-16.04","4","Financial - SBIC & Commercial Industry","Finance"
"General Dynamics","GD","98120.18","1038258","362.83","6.38","6.79","2.93","7.77","103","10.13","8.09","54731.75","13428.70214","8.07","8.07","17.41","368.69","278.53","93.5","-.57","3","Aerospace - Defense","Aerospace"
"GoDaddy","GDDY","10077.71","3061191","76.11","-5.19","-17.49","-6.71","-38.66","226","8.26","6.73","5244.02587","1294.14001","17.32","17.32","366.9","180.07","75.17",".9","-43.41","3","Internet - Delivery Services","Computer and Technology"
"GDS Holdings","GDS","6604.45","2774783","32.96","-1.55","-10.09","-26.76","-5.56","173","15.61","8.03","1821.32299","463.16","34.11","23.83","15.62","47.52","27.05","28.87","-12.87","1","Technology Services","Business Services"
"GE Aerospace","GE","372502.66","4527119","357.03","12.02","18.94","20.39","15.91","103","18.48","-13.3","48407.57812","11839.75585","15.97","17.86","37.99","357.03","235.75","100","6.93","3","Aerospace - Defense","Aerospace"
"GE HealthCare Technologies Inc.","GEHC","27816.63","4228908","61.15","-4.09","-4.84","-15.31","-25.45","160","4.84","3.32","21705.76171","5254.91796","9.95","9.1","20.46","88.16","59.49","5.81","-31.22","4","Medical - Products","Medical"
"GEN DIGITAL INC","GEN","14413.23","6723470","23.925","-2.82","-4.3","22.88","-12.01","173","27.06","13.91","5324.60986","1302.88","31.74","19.46","55.47","32.16","17.89","42.29","-18.82","4","Technology Services","Business Services"
"The Geo Group","GEO","3856.22","1865608","28.86","2.56","24.24","64.91","79.03","110","8.58","3.04","2990.67407","720.68298","5.09","10","9.43","28.86","13.26","100","65.17","3","Government Services","Business Services"
"GE Vernova Inc.","GEV","281849.66","2801042","1048.86","20.96","2.38","13.55","60.48","150","8.97","","45311.02734","10777.15429","13.13","23.81","43.97","1149.53","486.96","84.81","48.05","3","Alternative Energy - Other","Oils-Energy"
"Gold Fields Limited","GFI","34807.49","3533619","38.89","15.99","-4.38","-8","-10.93","164","68.24","","12542","","","","","61.51","22.87","41.46","-17.82","3","Mining - Gold","Basic Materials"
"GFL Environmental","GFL","12557.7","2332817","35.01","-4.32","-4.53","-11.75","-18.49","97","-15.74","4.29","5411.33203","1404.92004","5.18","3.09","4.53","51.03","33.54","8.4","-24.8","3","Waste Removal Services","Business Services"
"GlobalFoundries","GFS","44247.24","6113296","80.64","7.78","13.91","72.53","130.93","58",".61","-2.73","7288.69824","1756.66601","14.66","11.4","6.85","89.96","31.62","84.03","113.04","3","Electronics - Semiconductors","Computer and Technology"
"Grupo Financiero Galicia","GGAL","8922.74","1515829","55.55","11.95","32.2","22.47","2.98","103","-2.11","","7384.45507","1770.80004","7.65","7.13","18.96","60.79","26.45","84.74","-4.99","3","Banks - Foreign","Finance"
"Graco","GGG","12492.42","1267504","75.27","2.45","-.04","-12.52","-8.17","80","5.83","2.64","2349.3081","608.695","21.8","22.96","18.66","94.82","73.47","8.43","-15.29","4","Manufacturing - General Industrial ","Industrial Products"
"Guardant Health","GH","17119.98","2367833","129.11","-1.22","12.3","49.12","26.41","153","32.88","27.45","1314.64196","315.81201","-20.9","-40.1","","133.22","40.98","95.54","16.62","3","Medical - Biomedical and Genetics","Medical"
"Gildan Activewear","GIL","9838.92","1938175","53.13","-6.85","-7.03","-8.25","-14.94","97","10.66","4.84","6092.87988","1604.04003","12.97","6.1","21.38","72.58","46.55","25.28","-21.53","3","Textile - Apparel","Consumer Discretionary"
"Gilead Sciences","GILD","155754.95","8070633","125.45","3.27","-4.01","-9.27","2.21","153","2.4","1.9","30385.22265","7381.66894","35.29","30.99","48.19","155.8","105.93","39.14","-5.71","3","Medical - Biomedical and Genetics","Medical"
"General Mills","GIS","17803.61","9375817","33.36","-1.36","-.77","-7.77","-28.26","209","-1.87",".77","18023.32031","4384.88183","9.77","12.05","19.19","53.83","32.17","5.49","-33.81","4","Food - Miscellaneous","Consumer Staples"
"Glaukos","GKOS","7483.29","1307158","127.41","4.02","-11.41","16.25","12.84","155","32.33","13.88","627.57","149.184","-8.98","-34.34","-6.92","144.01","74.67","76.06","4.1","3","Medical - Instruments","Medical"
"Globale Online","GLBE","5427.84","1736431","31.98","-2.29","6.64","-.5","-18.65","110","27.82","41.09","1255.71496","282.316","11.37","11.37","12.64","41.59","27.54","31.6","-24.95","3","Internet - Commerce","Retail-Wholesale"
"SPDR Gold Shares","GLD","137758.7","7476133","388.6","3.74","-6.9","-6.65","-1.95","110","","","","","","","","495.9","300.96","44.96","-9.54","","Financial - Investment Funds","Finance"
"Golar LNG Limited","GLNG","5010.25","1343456","49.45","-2.71","-10.84","-6.86","32.89","50","51.14","-6.32","397.82501","125.025","32.24","30.1","6.86","57.36","35.33","64.09","22.6","3","Oil and Gas - Integrated - International","Oils-Energy"
"Globant","GLOB","1517.15","1447249","34.61","-6.08","-17.18","-20.66","-47.06","64","1.62","19.2","2488.33007","613.83398","11.16","4.46","9.87","95.81","32.75","2.95","-51.16","3","Internet - Software and Services","Computer and Technology"
"Gaming and Leisure Properties","GLPI","12827.63","2119903","45.26","-6.51","-4.15","-.81","1.28","73","4.13","7.06","1722.40295","429.00799","55.56","55.56","18.06","49.82","41.33","46.29","-6.57","3","REIT and Equity Trust - Other","Finance"
"Corning","GLW","150955.88","11576797","175.4","4.3","-2.93","19.85","100.32","19","19.14","1.11","18692.80664","4611.86279","13.73","11.09","19.45","208.28","50.42","79.17","84.81","3","Communication - Components","Computer and Technology"
"Galaxy Digital Inc.","GLXY","12882.3","7016748","33.04","9.59","18.98","54.9","47.76","109","44.04","","47084.97265","10862.95996","-.12","-.54","-2.3","42.86","16.84","62.26","36.32","3","Financial - Miscellaneous Services","Finance"
"General Motors","GM","71754.52","8044161","79.58",".23","4.52","3.88","-2.14","167","-1.29","9.28","185266.73437","46654.87109","5.99","1.38","16.68","86.38","48.09","82.24","-9.72","3","Automotive - Domestic","Auto-Tires-Trucks"
"Genmab","GMAB","15831.44","1510190","25.39","3.67","-6.69","-2.76","-17.57","153","19.14","28.96","4308.27001","1079.81701","22.2","21.05","15.34","35.34","20.3","33.84","-23.95","3","Medical - Biomedical and Genetics","Medical"
"GameStop","GME","9651.35","5726106","21.51","-4.06","-4.61","-6.8","7.12","167","-5.05","-11.92","","","20.05","20.45","13.75","27.69","19.94","20.26","-1.17","","Gaming","Consumer Discretionary"
"Globus Medical","GMED","10237.86","1616507","75.42","-6.73","-10.25","-13.66","-13.62","155","16.65","35.82","3197.833","787.33801","19.53","18.92","13.46","96.82","51.89","52.37","-20.31","2","Medical - Instruments","Medical"
"Gentex","GNTX","5404.72","2107061","25.38","3.05","10.25","15.73","9.07","150","9.55","8.92","2681.69995","667.43298","15.32","14.75","16.27","29.06","20.7","55.98",".62","3","Automotive - Original Equipment","Auto-Tires-Trucks"
"Alphabet","GOOG","4387203.5","22234666","362.1","2.48","-5.92","25.04","15.39","164","15.09","12.27","422049.5","101002.99218","44.37","37.92","38.99","399.04","166.01","84.15","6.46","3","Internet - Services","Computer and Technology"
